ID,Model,Drug,AUC,iC50,D1_CONC,D5_CONC,perc.iC50,cluster.superv
VHIO169-X3C,VHIO169,Epirubicin,0.800710606,0.067024121,6.484375,3.5546875,-660.5860975,6
VHIO169-X3C,VHIO169,Erlotinib,0.041524086,30040.75715,2,0.0078125,273.4329194,1
VHIO169-X3C,VHIO169,Everolimus,0.734955897,3.33E-05,3.2421875,1.77734375,-1810.833164,7
VHIO169-X3C,VHIO169,FK866,0.923621625,2.23E-05,0.770132212,0.233774038,-776.4850284,8
VHIO169-X3C,VHIO169,Fulvestrant,0.000899197,2.69E+43,0.58984375,0.4140625,28510.49248,1
VHIO169-X3C,VHIO169,GDC-0449,0.031842885,121992.1176,10,0.0390625,269.6812539,2
VHIO169-X3C,VHIO169,GDC0941,0.67409483,0.100028283,3.3625,0.653125,-114.5022399,6
VHIO169-X3C,VHIO169,GSK1120212,0.24399885,5.483270348,0.770132212,0.233774038,264.6437611,2
VHIO169-X3C,VHIO169,GSK1904529A,0.156711738,33.23167554,5,0.01953125,134.1569879,2
VHIO169-X3C,VHIO169,GSK2118436,0.026353544,4050564626,7.701322115,2.337740385,1784.332226,1
VHIO169-X3C,VHIO169,GW843682X (AN-13),0.353819564,1.649546663,5,0.01953125,80.00176869,4
VHIO169-X3C,VHIO169,Gemcitibine,0.254273239,367.1997236,10,0.0390625,164.9811633,2
VHIO169-X3C,VHIO169,INCB-18424,0.027446469,2.69E+43,7.701322115,2.337740385,8316.57576,1
VHIO169-X3C,VHIO169,JNJ-26854165,0.421661415,0.904746848,10,0.0390625,56.67072484,5
VHIO169-X3C,VHIO169,LCL161,0.083819788,30040.75715,6.484375,3.5546875,1504.17863,2
VHIO169-X3C,VHIO169,LY317615,0.274257076,2.01516424,10,0.0390625,71.11211664,3
VHIO169-X3C,VHIO169,Lapatinib,0.255021785,1.649546663,0.0078125,2,3.474130125,4
VHIO169-X3C,VHIO169,MLN8237,0.191839518,366577207.8,2,0.0078125,443.1192731,1
VHIO169-X3C,VHIO169,NVP-AUY922,0.539428022,0.013510281,0.000976563,0.25,52.62248093,5
VHIO169-X3C,VHIO169,OSI-906,0.262177701,1.105281551,1.925330529,0.584435096,53.44789436,3
VHIO169-X3C,VHIO169,PAC-1,0.171483526,3.674074636,7.701322115,2.337740385,37.92264342,3
VHIO169-X3C,VHIO169,PD-0325901,0.162244391,49.59568847,0.21015625,0.040820313,433.4291173,2
VHIO169-X3C,VHIO169,PF-562271,0.231481646,4.488423388,7.701322115,2.337740385,54.71504325,3
VHIO169-X3C,VHIO169,PF477736,0.034034855,4.47322E+12,1,0.00390625,625.3056268,1
VHIO169-X3C,VHIO169,Paclitaxel,0.078282898,0.054863725,0.01,3.91E-05,130.6981571,2
VHIO169-X3C,VHIO169,RI-1,0.250303588,4.488423388,0.078125,20,26.94649156,4
VHIO169-X3C,VHIO169,Sorafenib,0.273692135,0.606227167,4,0.015625,65.97413012,3
VHIO169-X3C,VHIO169,TW 37,0,3.72E-44,5,0.01953125,-1732.392902,1
VHIO169-X3C,VHIO169,Temozolomide,0.050818774,2.69E+43,19.453125,10.6640625,16241.64484,1
VHIO169-X3C,VHIO169,XAV 939,0.153062221,22.2669408,5.581430288,1.17563101,188.8304104,2
VHIO169-X3C,VHIO169,YK 4-279,0.183060575,8.183354091,7.701322115,2.337740385,105.0922427,3
VHIO169-X3C,VHIO169,mirin,0.232686853,22.2669408,100,0.390625,72.91219086,3
VHIO179-X1C,VHIO179,(5Z)-7-Oxozeaenol,0.368508508,1.105281551,7.701322115,2.337740385,-62.83175557,4
VHIO179-X1C,VHIO179,17-AAG,0.559945243,0.036761532,1,0.00390625,40.42925882,6
VHIO179-X1C,VHIO179,5-Fluorouracil,0.031786245,1.2151E+19,20,0.078125,838.4472739,1
VHIO179-X1C,VHIO179,681640,0.11908632,903213.026,2,0.0078125,334.8088346,1
VHIO179-X1C,VHIO179,ABT-263,0.340458823,0.272177378,2,0.0078125,64.03273832,4
VHIO179-X1C,VHIO179,AG-014699,0.063605155,3.72E-44,5,0.01953125,-1732.392902,1
VHIO179-X1C,VHIO179,AICAR,0.210356978,548.0169989,1674.576271,6.541313559,79.85620578,3
VHIO179-X1C,VHIO179,AKT inhibitor VIII,0.152303213,4.488423388,5,0.01953125,98.05350844,2
VHIO179-X1C,VHIO179,AMG-706,0.037546575,8.99644E+19,2,0.0078125,916.0748546,1
VHIO179-X1C,VHIO179,AZ628,0.035630896,2.69E+43,1.637784091,0.370028409,6789.434673,1
VHIO179-X1C,VHIO179,AZ960,0.387508469,2.01516424,7.701322115,2.337740385,-12.45455608,4
VHIO179-X1C,VHIO179,AZD2281,0.145320124,4.04827E+11,5.278409091,1.475142045,2065.933233,1
VHIO179-X1C,VHIO179,AZD6482,0.373680284,1.350264231,4.094460227,0.925071023,25.42386994,4
VHIO179-X1C,VHIO179,AZD7762,0.47850854,0.182372916,2,0.0078125,56.81204242,5
VHIO179-X1C,VHIO179,AZD8055,0.378612292,0.496237468,1.637784091,0.370028409,19.72913719,4
VHIO179-X1C,VHIO179,Anastrozole,0.097424474,2.69E+43,8.102678571,1.936383929,6940.134982,1
VHIO179-X1C,VHIO179,Axitinib,0.101000857,44833.49121,2,0.0078125,280.6536153,1
VHIO179-X1C,VHIO179,BI-2536,0.086063537,2.69E+43,2.057692308,0.008037861,1890.35596,1
VHIO179-X1C,VHIO179,BIBW2992,0.05025061,54677860737,0.5,0.001953125,558.3779718,1
VHIO179-X1C,VHIO179,BIRB 0796,0.001343725,2.69E+43,10,0.0390625,1861.8447,1
VHIO179-X1C,VHIO179,BMN-673,0.147201682,9980224.231,7.701322115,2.337740385,1280.560231,1
VHIO179-X1C,VHIO179,BMS-345541,0.136740847,18.2269798,7.701322115,2.337740385,172.2618421,2
VHIO179-X1C,VHIO179,BMS-536924,0.217235674,2.01516424,3.275568182,0.740056818,67.34223706,3
VHIO179-X1C,VHIO179,BMS-708163,0.020941888,2.69E+43,4.094460227,0.925071023,6727.83611,1
VHIO179-X1C,VHIO179,BMS-754807,0.535351081,0.406203546,8.188920455,1.850142045,-101.9255987,5
VHIO179-X1C,VHIO179,BX-795,0.198292003,5.483270348,5,0.01953125,101.6638564,2
VHIO179-X1C,VHIO179,Bicalutamide,0.073238416,3.64E+34,7.701322115,2.337740385,6603.750977,1
VHIO179-X1C,VHIO179,Bosutinib,0.097031503,2.45071E+16,2,0.0078125,768.0505886,1
VHIO179-X1C,VHIO179,CEP-701,0.290660753,0.904746848,2,0.0078125,85.69482602,4
VHIO179-X1C,VHIO179,CHIR-99021,0.032605329,2.69E+43,8.188920455,1.850142045,6681.238596,1
VHIO179-X1C,VHIO179,Camptothecin,0.133125312,4.488423388,0.1,0.000390625,168.6017108,2
VHIO179-X1C,VHIO179,Carboplatin,0.13652426,2.99559E+14,10,0.0390625,659.5988325,1
VHIO179-X1C,VHIO179,Cisplatin,0.152713692,49.59568847,7.318181818,0.028586648,134.5082193,2
VHIO179-X1C,VHIO179,Cyclophosphamide,0.243501156,2.69E+43,6.484375,3.5546875,16424.40321,1
VHIO179-X1C,VHIO179,Docetaxel,0.046010716,1.64396E+12,0.0125,4.88E-05,686.2779882,1
VHIO179-X1C,VHIO179,EHT 1864,0.020768589,1.64396E+12,10,0.0390625,565.7297858,1
VHIO179-X1C,VHIO179,Embelin,0.184643582,4.488423388,10,0.0390625,85.55350844,3
VHIO179-X1C,VHIO179,Epirubicin,0.815915568,0.044909627,6.484375,3.5546875,-727.1942429,6
VHIO179-X1C,VHIO179,Erlotinib,0.078968244,110278387.1,2,0.0078125,421.4571854,1
VHIO179-X1C,VHIO179,Everolimus,0.547706102,0.000201745,3.2421875,1.77734375,-1511.096509,7
VHIO179-X1C,VHIO179,FK866,0.478267482,0.081879838,0.770132212,0.233774038,-87.99663538,5
VHIO179-X1C,VHIO179,Fulvestrant,0.176016364,4480814.139,0.58984375,0.4140625,4577.498211,1
VHIO179-X1C,VHIO179,GDC-0449,0.010061049,2.69E+43,10,0.0390625,1861.8447,1
VHIO179-X1C,VHIO179,GDC0941,0.452682288,0.406203546,3.3625,0.653125,-28.98165742,5
VHIO179-X1C,VHIO179,GSK1120212,0.250704539,14.92000161,0.770132212,0.233774038,348.6057602,2
VHIO179-X1C,VHIO179,GSK1904529A,0.008850345,3.72E-44,5,0.01953125,-1732.392902,1
VHIO179-X1C,VHIO179,GSK2118436,0.219746617,2.69E+43,7.701322115,2.337740385,8316.57576,1
VHIO179-X1C,VHIO179,GSK269962A,0.082204038,27.20234828,4.094460227,0.925071023,227.3037567,2
VHIO179-X1C,VHIO179,GW 441756,0.038980939,2.69E+43,2,0.0078125,1890.868801,1
VHIO179-X1C,VHIO179,GW843682X (AN-13),0.016965461,2.69E+43,5,0.01953125,1874.3447,1
VHIO179-X1C,VHIO179,Gefitinib,0.008048781,2.69E+43,0.5,0.001953125,1915.868801,1
VHIO179-X1C,VHIO179,Gemcitibine,0.451534149,1.350264231,10,0.0390625,63.89142074,7
VHIO179-X1C,VHIO179,INCB-18424,0.111713883,2.69E+43,7.701322115,2.337740385,8316.57576,1
VHIO179-X1C,VHIO179,JNJ-26854165,0.087194714,22.2669408,10,0.0390625,114.436292,2
VHIO179-X1C,VHIO179,JNK Inhibitor VIII,0.038905035,2.69E+43,10,0.0390625,1861.8447,1
VHIO179-X1C,VHIO179,JQ1,0.161960085,0.904746848,3.784801136,0.196599787,51.61266403,2
VHIO179-X1C,VHIO179,KU-55933,0.152183826,27.20234828,10,0.0390625,118.04664,2
VHIO179-X1C,VHIO179,LCL161,0.309679572,27.20234828,6.484375,3.5546875,338.5360845,4
VHIO179-X1C,VHIO179,LY317615,0.023003065,2.69E+43,10,0.0390625,1861.8447,1
VHIO179-X1C,VHIO179,Lenalidomide,0.028528841,3.72E-44,5,0.01953125,-1732.392902,1
VHIO179-X1C,VHIO179,MK-2206,0.263431936,5.483270348,3.275568182,0.740056818,134.6355326,2
VHIO179-X1C,VHIO179,NU-7441,0.225632199,3.007475736,2,0.0078125,107.3569137,2
VHIO179-X1C,VHIO179,NVP-BEZ235,0.504733122,0.016504799,0.204723011,0.046253551,-69.27552595,5
VHIO179-X1C,VHIO179,Nilotinib,0.02197603,66797061361,2,0.0078125,536.9883198,1
VHIO179-X1C,VHIO179,Nutlin-3a,0.122590794,669.4834913,6.551136364,1.480113636,411.0458375,2
VHIO179-X1C,VHIO179,OSI-906,0.070335334,1646750.178,1.925330529,0.584435096,1245.708282,1
VHIO179-X1C,VHIO179,Obatoclax Mesylate,0.436573075,0.904746848,8.188920455,1.850142045,-48.09096224,5
VHIO179-X1C,VHIO179,Olaparib(1495) + Temozolomide(1375),0.106991148,2.69E+43,10,0.0390625,1861.8447,1
VHIO179-X1C,VHIO179,PAC-1,0.142477216,18.2269798,7.701322115,2.337740385,172.2618421,2
VHIO179-X1C,VHIO179,PD-0325901,0.074760032,1.64E+22,0.21015625,0.040820313,3316.694468,1
VHIO179-X1C,VHIO179,PD-0332991,0.066481289,20094735931,3.275568182,0.740056818,1615.088035,1
VHIO179-X1C,VHIO179,PD-173074,0.050098341,2.69E+43,1.637784091,0.370028409,6789.434673,1
VHIO179-X1C,VHIO179,PF-02341066,0.078594314,18196079.5,0.818892045,0.185014205,1237.229994,1
VHIO179-X1C,VHIO179,PF-4708671,0.189812862,110.4656601,8.188920455,1.850142045,274.9168565,2
VHIO179-X1C,VHIO179,PF-562271,0.242580269,3.007475736,7.701322115,2.337740385,21.13024359,3
VHIO179-X1C,VHIO179,PF477736,0.198543699,1.649546663,1,0.00390625,109.0258699,2
VHIO179-X1C,VHIO179,PLX4720,0.044918042,2.69E+43,10,0.0390625,1861.8447,1
VHIO179-X1C,VHIO179,Paclitaxel,0.023675841,2.69E+43,0.01,3.91E-05,1986.417003,1
VHIO179-X1C,VHIO179,RO-3306,0.056637244,2.9939E+16,4.094460227,0.925071023,2555.651784,1
VHIO179-X1C,VHIO179,SB 216763,0.005662893,2.69E+43,10,0.0390625,1861.8447,1
VHIO179-X1C,VHIO179,SB-505124,0.055154905,2.69E+43,6.541193182,1.843705611,7848.449514,1
VHIO179-X1C,VHIO179,SL 0101-1,0.016323951,2.69E+43,10,0.0390625,1861.8447,1
VHIO179-X1C,VHIO179,Sorafenib,0.139123118,2.461819968,4,0.015625,91.24656578,2
VHIO179-X1C,VHIO179,TW 37,0.149858901,2.461819968,5,0.01953125,87.22246459,3
VHIO179-X1C,VHIO179,Tamoxifen,0.19085017,18196079.5,4.094460227,0.925071023,1129.033917,2
VHIO179-X1C,VHIO179,Temozolomide,0.041785552,2.69E+43,19.453125,10.6640625,16241.64484,1
VHIO179-X1C,VHIO179,Vinblastine,0.25707978,0.496237468,0.1,0.000390625,128.8878834,2
VHIO179-X1C,VHIO179,Vorinostat,0.380034556,1.350264231,10,0.0390625,63.89142074,4
VHIO179-X1C,VHIO179,XAV 939,0.070078938,3.72E-44,5.581430288,1.17563101,-6430.35636,1
VHIO179-X1C,VHIO179,YK 4-279,0.088277091,20128.8605,7.701322115,2.337740385,759.9958361,1
VHIO179-X1C,VHIO179,ZM-447439,0.103863143,81741.02619,3.275568182,0.740056818,780.6511702,2
VHIO179-X1C,VHIO179,mirin,0.13412358,669.4834913,100,0.390625,134.288106,2
VHIO244-X1C,VHIO244,17-AAG,0.290632159,0.740595786,1,0.00390625,94.58447807,4
VHIO244-X1C,VHIO244,681640,0.0824955,164.8613974,2,0.0078125,179.5638727,2
VHIO244-X1C,VHIO244,ABT-263,0.393272709,0.222795381,2,0.0078125,60.42239037,4
VHIO244-X1C,VHIO244,AICAR,0.370660092,110.4656601,1674.576271,6.541313559,50.97342218,4
VHIO244-X1C,VHIO244,AMG-706,0.04240172,2.69E+43,2,0.0078125,1890.868801,1
VHIO244-X1C,VHIO244,AZ628,0.100111982,817.8727047,1.637784091,0.370028409,517.6995245,2
VHIO244-X1C,VHIO244,AZD2281,0.087602902,36699.21009,5.278409091,1.475142045,793.9439,2
VHIO244-X1C,VHIO244,AZD6482,0.655313881,0.067024121,4.094460227,0.925071023,-176.4560168,6
VHIO244-X1C,VHIO244,AZD8055,0.830983379,0.007410148,1.637784091,0.370028409,-262.9027042,6
VHIO244-X1C,VHIO244,Axitinib,0.206303233,1.649546663,2,0.0078125,96.52586988,2
VHIO244-X1C,VHIO244,BI-D1870,0.211401276,4.488423388,5,0.01953125,98.05350844,3
VHIO244-X1C,VHIO244,BIBW2992,0.222531189,3.007475736,0.5,0.001953125,132.3569137,2
VHIO244-X1C,VHIO244,BIRB 0796,0.043547624,2.69E+43,10,0.0390625,1861.8447,1
VHIO244-X1C,VHIO244,BMS-536924,0.190612578,18.2269798,3.275568182,0.740056818,215.3874873,2
VHIO244-X1C,VHIO244,BMS-708163,0.096662681,300.5775245,4.094460227,0.925071023,388.8076661,2
VHIO244-X1C,VHIO244,BMS-754807,0.4689224,0.740595786,8.188920455,1.850142045,-61.54962136,5
VHIO244-X1C,VHIO244,BX-795,0.237641769,3.674074636,5,0.01953125,94.44316049,3
VHIO244-X1C,VHIO244,BYL719,0.573857353,0.182372916,0.01953125,5,59.71205876,5
VHIO244-X1C,VHIO244,Bosutinib,0.004712271,2.69E+43,2,0.0078125,1890.868801,1
VHIO244-X1C,VHIO244,CEP-701,0.434392234,1.105281551,2,0.0078125,89.30517398,7
VHIO244-X1C,VHIO244,CHIR-99021,0.292562266,2.461819968,8.188920455,1.850142045,19.20233334,3
VHIO244-X1C,VHIO244,Camptothecin,0.271946557,0.030091772,0.1,0.000390625,78.34301206,4
VHIO244-X1C,VHIO244,Cisplatin,0.152932144,22.2669408,7.318181818,0.028586648,120.0668275,2
VHIO244-X1C,VHIO244,Docetaxel,0.14770437,0.024632127,0.0125,4.88E-05,112.2326641,2
VHIO244-X1C,VHIO244,Fulvestrant,0,3.72E-44,0.58984375,0.4140625,-28012.11101,1
VHIO244-X1C,VHIO244,GDC0941,0.743243165,0.044909627,3.3625,0.653125,-163.3711441,6
VHIO244-X1C,VHIO244,GSK269962A,0.183381957,2.01516424,4.094460227,0.925071023,52.34118817,3
VHIO244-X1C,VHIO244,GW 441756,0.05460331,4.94556E+11,2,0.0078125,573.0917993,1
VHIO244-X1C,VHIO244,Gefitinib,0.033178526,2.69E+43,0.5,0.001953125,1915.868801,1
VHIO244-X1C,VHIO244,JNK Inhibitor VIII,0.015074104,2.69E+43,10,0.0390625,1861.8447,1
VHIO244-X1C,VHIO244,JQ1,0.406549208,0.149284425,3.784801136,0.196599787,-9.308856783,4
VHIO244-X1C,VHIO244,KU-55933,0.213854028,5.483270348,10,0.0390625,89.16385639,3
VHIO244-X1C,VHIO244,Lenalidomide,0.020697942,3.72E-44,5,0.01953125,-1732.392902,1
VHIO244-X1C,VHIO244,MK-2206,0.757865369,0.030091772,3.275568182,0.740056818,-215.2896044,6
VHIO244-X1C,VHIO244,NU-7441,0.267759136,0.606227167,2,0.0078125,78.47413012,4
VHIO244-X1C,VHIO244,NVP-BEZ235,0.623944023,0.009052587,0.204723011,0.046253551,-109.6515033,6
VHIO244-X1C,VHIO244,Nilotinib,0.056376223,548.0169989,2,0.0078125,201.2259604,2
VHIO244-X1C,VHIO244,Nutlin-3a,0.22615626,22.2669408,6.551136364,1.480113636,182.2486325,2
VHIO244-X1C,VHIO244,Obatoclax Mesylate,0.368995024,1.105281551,8.188920455,1.850142045,-34.63230312,4
VHIO244-X1C,VHIO244,PD-0325901,0.260328257,164.8613974,0.21015625,0.040820313,506.7324737,2
VHIO244-X1C,VHIO244,PD-0332991,0.215334211,2.69E+43,3.275568182,0.740056818,6742.837159,1
VHIO244-X1C,VHIO244,PD-173074,0.219252194,90.4235285,1.637784091,0.370028409,369.6542742,2
VHIO244-X1C,VHIO244,PF-02341066,0.181642194,5.45852E+16,0.818892045,0.185014205,2704.223838,1
VHIO244-X1C,VHIO244,PF-4708671,0.461858084,0.740595786,8.188920455,1.850142045,-61.54962136,5
VHIO244-X1C,VHIO244,PLX4720,0.180593929,4.488423388,10,0.0390625,85.55350844,3
VHIO244-X1C,VHIO244,RO-3306,0.119708379,13487.37726,4.094460227,0.925071023,644.5221893,2
VHIO244-X1C,VHIO244,SB 216763,0.183387373,164.8613974,10,0.0390625,150.5397715,2
VHIO244-X1C,VHIO244,SB-505124,0.016118003,2.69E+43,6.541193182,1.843705611,7848.449514,1
VHIO244-X1C,VHIO244,SCH772984,0.422524041,0.406203546,0.01953125,5,45.27066696,5
VHIO244-X1C,VHIO244,SL 0101-1,0.853055023,0.024632127,10,0.0390625,-8.315538264,6
VHIO244-X1C,VHIO244,Tamoxifen,0.344165038,2.461819968,4.094460227,0.925071023,65.79984728,4
VHIO244-X1C,VHIO244,Vinblastine,0.164312115,0.044909627,0.1,0.000390625,85.56370796,3
VHIO244-X1C,VHIO244,Vorinostat,0.625983572,0.332504761,10,0.0390625,38.61898509,6
VHIO244-X1C,VHIO244,ZM-447439,0.139788132,300.5775245,3.275568182,0.740056818,403.808715,2
VHIO244-X1CR,VHIO244,(5Z)-7-Oxozeaenol,0.1193187,9.997172493,7.701322115,2.337740385,121.8846426,2
VHIO244-X1CR,VHIO244,17-AAG,0.441890954,0.100028283,1,0.00390625,58.48099857,5
VHIO244-X1CR,VHIO244,5-Fluorouracil,0.033553604,3.31378E+11,20,0.078125,524.3470022,1
VHIO244-X1CR,VHIO244,681640,0.074496598,18.2269798,2,0.0078125,139.8500453,2
VHIO244-X1CR,VHIO244,ABT-263,0.342424892,0.272177378,2,0.0078125,64.03273832,4
VHIO244-X1CR,VHIO244,AG-014699,0.060276572,90270232.99,5,0.01953125,401.3227363,1
VHIO244-X1CR,VHIO244,AICAR,0.346338403,110.4656601,1674.576271,6.541313559,50.97342218,4
VHIO244-X1CR,VHIO244,AKT inhibitor VIII,0.310848447,3.007475736,5,0.01953125,90.83281254,4
VHIO244-X1CR,VHIO244,AMG-706,0.080493765,1.81755E+11,2,0.0078125,555.0400595,1
VHIO244-X1CR,VHIO244,AZ628,0.097386019,81602450175,1.637784091,0.370028409,1755.896163,1
VHIO244-X1CR,VHIO244,AZ960,0.258407363,6.698622458,7.701322115,2.337740385,88.29984291,4
VHIO244-X1CR,VHIO244,AZD2281,0.059824253,4956.7646,5.278409091,1.475142045,636.9081799,2
VHIO244-X1CR,VHIO244,AZD6482,0.565939638,0.182372916,4.094460227,0.925071023,-109.1627212,5
VHIO244-X1CR,VHIO244,AZD7762,0.003023506,2.69E+43,2,0.0078125,1890.868801,1
VHIO244-X1CR,VHIO244,AZD8055,0.90300704,0.00044935,1.637784091,0.370028409,-451.3239319,8
VHIO244-X1CR,VHIO244,AZD8931,0.193706718,134.9500763,0.01953125,5,-59.42942359,2
VHIO244-X1CR,VHIO244,Anastrozole,0.018769734,6.66838E+16,8.102678571,1.936383929,2660.238247,1
VHIO244-X1CR,VHIO244,Axitinib,0.194847987,1.350264231,2,0.0078125,92.91552193,3
VHIO244-X1CR,VHIO244,BI-2536,0.166094507,40.59738695,2.057692308,0.008037861,153.7785962,2
VHIO244-X1CR,VHIO244,BI-D1870,0.148609099,6.698622458,5,0.01953125,105.2742043,2
VHIO244-X1CR,VHIO244,BIBW2992,0.167087586,8.183354091,0.5,0.001953125,150.4086535,2
VHIO244-X1CR,VHIO244,BIRB 0796,0.012089925,4.45E+28,10,0.0390625,1248.085548,1
VHIO244-X1CR,VHIO244,BMN-673,0.08716529,16476.81812,7.701322115,2.337740385,743.2034363,1
VHIO244-X1CR,VHIO244,BMS-345541,0.043871156,4057.443232,7.701322115,2.337740385,625.6566375,2
VHIO244-X1CR,VHIO244,BMS-536924,0.318422679,1.105281551,3.275568182,0.740056818,26.96625971,4
VHIO244-X1CR,VHIO244,BMS-708163,0.0360349,13487.37726,4.094460227,0.925071023,644.5221893,2
VHIO244-X1CR,VHIO244,BMS-754807,0.564576006,0.406203546,8.188920455,1.850142045,-101.9255987,5
VHIO244-X1CR,VHIO244,BX-795,0.117204054,18.2269798,5,0.01953125,123.3259441,2
VHIO244-X1CR,VHIO244,BYL719,0.634261793,0.182372916,0.01953125,5,59.71205876,6
VHIO244-X1CR,VHIO244,Bicalutamide,0.338971496,4.488423388,7.701322115,2.337740385,54.71504325,4
VHIO244-X1CR,VHIO244,Bortezomib,0.174085931,0.030091772,0.02,7.81E-05,107.3671132,2
VHIO244-X1CR,VHIO244,Bosutinib,0.0113483,2.21E+27,2,0.0078125,1222.95443,1
VHIO244-X1CR,VHIO244,CEP-701,0.316481748,134.9500763,2,0.0078125,175.9535248,2
VHIO244-X1CR,VHIO244,CHIR-99021,0.281409476,2.01516424,8.188920455,1.850142045,5.743674224,3
VHIO244-X1CR,VHIO244,Camptothecin,0.261870358,0.122199283,0.1,0.000390625,103.6154477,4
VHIO244-X1CR,VHIO244,Carboplatin,0.036303676,201061043.5,10,0.0390625,403.2641281,1
VHIO244-X1CR,VHIO244,Cisplatin,0.130593641,817.8727047,7.318181818,0.028586648,185.0530906,2
VHIO244-X1CR,VHIO244,Cyclophosphamide,0.086533984,547087942.6,6.484375,3.5546875,3136.078194,1
VHIO244-X1CR,VHIO244,Docetaxel,0.169191159,0.020163043,0.0125,4.88E-05,108.6223162,2
VHIO244-X1CR,VHIO244,EHT 1864,0.113284822,246.0428002,10,0.0390625,157.7604674,2
VHIO244-X1CR,VHIO244,EPZ004777,0.102963251,222417.675,0.0390625,10,-180.5122977,1
VHIO244-X1CR,VHIO244,EPZ5676,0.241737013,201.4024823,0.0390625,10,-54.15011949,2
VHIO244-X1CR,VHIO244,Embelin,0.033670358,3.65E+28,10,0.0390625,1244.4752,1
VHIO244-X1CR,VHIO244,Epirubicin,0.88142455,0.009052587,6.484375,3.5546875,-993.6268248,8
VHIO244-X1CR,VHIO244,Erlotinib,0.036169028,903213.026,2,0.0078125,334.8088346,1
VHIO244-X1CR,VHIO244,Everolimus,0.862586313,9.08E-15,3.2421875,1.77734375,-5474.281164,8
VHIO244-X1CR,VHIO244,FK866,0.075184626,20128.8605,0.770132212,0.233774038,953.1321541,1
VHIO244-X1CR,VHIO244,Fulvestrant,0.023697914,2.44932E+18,0.58984375,0.4140625,12215.68787,1
VHIO244-X1CR,VHIO244,GDC-0449,0.05964629,7397.585254,10,0.0390625,219.1363826,2
VHIO244-X1CR,VHIO244,GDC0941,0.574859088,0.149284425,3.3625,0.653125,-90.06778773,6
VHIO244-X1CR,VHIO244,GSK1120212,0.054850673,8.14E+20,0.770132212,0.233774038,4160.480522,1
VHIO244-X1CR,VHIO244,GSK1904529A,0.113062961,2225.435059,5,0.01953125,209.9742949,1
VHIO244-X1CR,VHIO244,GSK2118436,0.040543416,1.10091E+14,7.701322115,2.337740385,2640.744617,1
VHIO244-X1CR,VHIO244,GSK269962A,0.288044004,0.904746848,4.094460227,0.925071023,-1.493448297,3
VHIO244-X1CR,VHIO244,GW 441756,0.083731913,110.4656601,2,0.0078125,172.3431768,2
VHIO244-X1CR,VHIO244,GW843682X (AN-13),0.15351696,246.0428002,5,0.01953125,170.2604674,2
VHIO244-X1CR,VHIO244,Gefitinib,0.007565044,2.69E+43,0.5,0.001953125,1915.868801,1
VHIO244-X1CR,VHIO244,Gemcitibine,0.150810555,548.0169989,10,0.0390625,172.2018592,1
VHIO244-X1CR,VHIO244,INCB-18424,0.051128,5.45E+24,7.701322115,2.337740385,4706.209796,1
VHIO244-X1CR,VHIO244,JNJ-26854165,0.272962992,4.488423388,10,0.0390625,85.55350844,4
VHIO244-X1CR,VHIO244,JNK Inhibitor VIII,0,3.72E-44,10,0.0390625,-1744.892902,1
VHIO244-X1CR,VHIO244,JQ1,0.301617381,0.272177378,3.784801136,0.196599787,10.99831682,4
VHIO244-X1CR,VHIO244,KU-55933,0.232418247,2.461819968,10,0.0390625,74.72246459,3
VHIO244-X1CR,VHIO244,LCL161,0.174453246,20128.8605,6.484375,3.5546875,1437.570485,1
VHIO244-X1CR,VHIO244,LY317615,0.22441934,3.007475736,10,0.0390625,78.33281254,3
VHIO244-X1CR,VHIO244,Lapatinib,0.218629597,2.01516424,0.0078125,2,-0.136217826,2
VHIO244-X1CR,VHIO244,Lenalidomide,0.019320689,5.45E+24,5,0.01953125,1098.119891,1
VHIO244-X1CR,VHIO244,MK-2206,0.779450195,0.030091772,3.275568182,0.740056818,-215.2896044,6
VHIO244-X1CR,VHIO244,MLN8237,0.129887905,44833.49121,2,0.0078125,280.6536153,1
VHIO244-X1CR,VHIO244,NU-7441,0.207099683,0.740595786,2,0.0078125,82.08447807,3
VHIO244-X1CR,VHIO244,NVP-AUY922,0.206527601,0.606227167,0.000976563,0.25,-15.97413012,2
VHIO244-X1CR,VHIO244,NVP-BEZ235,0.683266216,0.007410148,0.204723011,0.046253551,-123.1101624,6
VHIO244-X1CR,VHIO244,Nilotinib,0.10796633,8.183354091,2,0.0078125,125.4086535,2
VHIO244-X1CR,VHIO244,Nutlin-3a,0.273004162,1.649546663,6.551136364,1.480113636,7.286063998,3
VHIO244-X1CR,VHIO244,OSI-906,0.119501267,4956.7646,1.925330529,0.584435096,758.7286872,1
VHIO244-X1CR,VHIO244,Obatoclax Mesylate,0.273072954,2.01516424,8.188920455,1.850142045,5.743674224,3
